distance	probability
430.408304041999997	0.000117058000234
435.429891881000003	0.000125917000252
440.457598491999988	0.000000004000000
440.457598491999988	0.000097937000196
445.491416690999984	0.000144788000290
450.531339299000024	0.003893644007787
455.577359143000024	0.000190434000381
460.629469050000012	0.000057935000116
465.687661854999988	0.000150752000302
470.751930394999988	0.000004074000008
470.751930394999988	0.000168223000336
475.822267511999996	0.003079382006159
480.898666052000010	0.000094675000189
485.981118864999985	0.000249988000500
491.069618804000015	0.000125186000250
496.164158729999997	0.000234934000470
501.264731503999997	0.004260974008522
506.371329994000007	0.000014831000030
511.483947070999989	0.007098716014197
516.602575611000020	0.003484665006969
521.727208494000024	0.004064988008130
526.857838603999994	0.000076644000153
531.994458830999974	0.000216907000434
537.137062066999988	0.000165113000330
542.285641210999984	0.000213923000428
547.440189164000003	0.000196928000394
552.600698833000024	0.000190705000381
557.767163129999972	0.000191071000382
562.939574968999978	0.000165050000330
568.117927271999974	0.003163307006327
573.302212962999988	0.000000005000000
573.302212962999988	0.000067636000135
578.492424970999991	0.000000008000000
578.492424970999991	0.000169732000339
583.688556230000017	0.000142949000286
588.890599680000037	0.000228922000458
594.098548262000008	0.000197462000395
599.312394925000035	0.000156489000313
604.532132621999949	0.000000002000000
604.532132621999949	0.000212255000425
609.757754309000006	0.003524616007049
614.989252950000036	0.000174656000349
620.226621508999983	0.000169616000339
625.469852960000026	0.000253815000508
630.718940277000002	0.005898917011798
635.973876442999995	0.000328861000658
641.234654442999954	0.000180651000361
646.501267267999992	0.000000006000000
646.501267267999992	0.000283987000568
651.773707912999953	0.004738826009478
657.051969378999956	0.003566267007133
662.336044669999978	0.000207782000416
667.625926798000023	0.000298903000598
672.921608777999950	0.000249105000498
678.223083629000030	0.002850314005701
683.530344377000006	0.000243401000487
688.843384051000044	0.003752589007505
694.162195687999997	0.000210878000422
699.486772326000050	0.000183567000367
704.817107010999962	0.000174170000348
710.153192793000017	0.000281958000564
715.495022727999981	0.009515752019032
720.842589875000044	0.000264475000529
720.842589875000044	0.000000003000000
726.195887300999971	0.000264307000529
731.554908074999958	0.000162936000326
736.919645274000004	0.003779174007558
742.290091978999953	0.004837832009676
747.666241274999948	0.004168932008338
753.048086254000054	0.002845797005692
758.435620011999958	0.000238638000477
763.828835650999963	0.000129256000259
769.227726277999977	0.010560634021121
774.632285005999961	0.000176517000353
780.042504950999955	0.005150202010300
785.458379236000042	0.000295913000592
790.879900990000010	0.003080375006161
796.307063347000053	0.000292735000585
801.739859443999990	0.002351523004703
807.178282426000010	0.000241085000482
812.622325443000022	0.003523674007047
818.071981649999998	0.003129046006258
823.527244205999978	0.007713050015426
828.988106279000021	0.000272878000546
834.454561037999952	0.000245576000491
839.926601659999960	0.000228873000458
845.404221329000052	0.000268291000537
850.887413230999982	0.003154103006308
856.376170559000002	0.003454391006909
861.870486512999946	0.000126225000252
867.370354295999960	0.002595360005191
872.875767117999999	0.000247751000496
878.386718194999958	0.002793618005587
883.903200747000028	0.004446863008894
889.425208000999987	0.004017313008035
894.952733189000014	0.002850360005701
900.485769548999997	0.000232975000466
906.024310323999998	0.000003528000007
906.024310323999998	0.002702397005405
911.568348763000017	0.000278805000558
917.117878120999990	0.000220440000441
922.672891658000026	0.003094654006189
928.233382639999945	0.002689304005379
933.799344338999958	0.003801095007602
939.370770032999985	0.002835024005670
944.947653005000006	0.002928776005858
950.529986542999950	0.009293811018588
956.117763943000000	0.000168307000337
961.710978503999968	0.006812948013626
967.309623534000025	0.007803482015607
972.913692344999959	0.003850695007701
978.523178253999959	0.002487090004974
984.138074585000027	0.008695483017391
989.758374667999988	0.003425276006851
989.758374667999988	0.000000001000000
995.384071837999954	0.000132342000265
995.384071837999954	0.000000005000000
1001.015159436999966	0.000278528000557
1006.651630812000008	0.000000002000000
1006.651630812000008	0.000235368000471
1012.293479315000013	0.000188396000377
1017.940698307000048	0.004892569009785
1023.593281152000031	0.003007340006015
1029.251221220999923	0.009028202018056
1034.914511891000075	0.004009671008019
1040.583146544000101	0.003388002006776
1046.257118569000113	0.005881865011764
1051.936421361999919	0.002967585005935
1057.621048321999979	0.005221240010442
1063.310992856999974	0.000269302000539
1069.006248379999988	0.009212388018425
1074.706808308000063	0.000197254000395
1080.412666067999908	0.003489267006979
1086.123815090000107	0.002992296005985
1091.840248811000038	0.000318284000637
1097.561960672999930	0.000308857000618
1103.288944126999922	0.003505911007012
1109.021192626999891	0.003478973006958
1114.758699635000085	0.005149903010300
1120.501458619000005	0.003263214006526
1126.249463051000021	0.002921881005844
1132.002706410999963	0.000227543000455
1132.002706410999963	0.000000174000000
1137.761182187000031	0.002987562005975
1143.524883867999961	0.002359274004719
1149.293804955000041	0.000000013000000
1149.293804955000041	0.000219531000439
1155.067938951000087	0.000192118000384
1160.847279366000066	0.007544610015089
1166.631819719000077	0.009523499019047
1166.631819719000077	0.000000008000000
1172.421553530999972	0.005195292010391
1178.216474331999962	0.005766818011534
1184.016575657999965	0.000326706000653
1189.821851050000078	0.000263283000527
1195.632294057000081	0.012230832024462
1201.447898231999943	0.002798683005597
1207.268657136999991	0.006393567012787
1213.094564338000055	0.010634279021269
1218.925613407999890	0.000269044000538
1224.761797927000089	0.000191709000383
1230.603111481000042	0.000002314000005
1230.603111481000042	0.002985128005970
1236.449547660999997	0.002474705004949
1242.301100065999890	0.010374419020749
1248.157762301000048	0.003417511006835
1254.019527978000042	0.000219510000439
1259.886390713000083	0.002151348004303
1265.758344130000069	0.000341758000684
1271.635381860000052	0.000294814000590
1271.635381860000052	0.000021390000043
1277.517497540000022	0.000287650000575
1283.404684811999914	0.000225924000452
1289.296937325000044	0.003003394006007
1295.194248736999953	0.000318996000638
1301.096612708000066	0.003099108006198
1307.004022909000014	0.000004074000008
1307.004022909000014	0.005950961011902
1312.916473013000086	0.005910401011821
1318.833956703000013	0.002742869005486
1324.756467665999935	0.002563654005127
1330.683999597999900	0.000284684000569
1336.616546197999924	0.002688540005377
1342.554101175999904	0.002638622005277
1348.496658243999946	0.000252597000505
1354.444211123000059	0.003001154006002
1360.396753539999963	0.002899666005799
1366.354279227999996	0.003535864007072
1372.316781927999955	0.002471040004942
1378.284255387000030	0.002966869005934
1384.256693355999914	0.005828581011657
1390.234089596000103	0.006154268012309
1396.216437872999904	0.000343437000687
1402.203731959999914	0.007966192015932
1402.203731959999914	0.002106369004213
1408.195965634999993	0.000173867000348
1414.193132685999899	0.007346191014692
1420.195226903000048	0.002903829005808
1426.202242087000059	0.007285757014572
1432.214172041999973	0.007020298014041
1438.231010580999964	0.003060127006120
1444.252751522999915	0.004618097009236
1450.279388694000090	0.000177251000355
1456.310915924000028	0.003201272006403
1462.347327053000072	0.002810002005620
1468.388615926000057	0.000197941000396
1474.434776394999972	0.000168308000337
1480.485802318999959	0.000168755000338
1486.541687562000106	0.003389192006778
1492.602425996999955	0.000109385000219
1498.668011501999899	0.012062875024126
1504.738437962000035	0.002652979005306
1510.813699269999915	0.004812581009625
1516.893789321999975	0.003311416006623
1522.978702026000065	0.000261762000524
1529.068431292000014	0.000174253000349
1535.162971040000002	0.003992414007985
1541.262315193999939	0.011704208023408
1547.366457686000103	0.007325536014651
1547.366457686000103	0.000006460000013
1553.475392456000009	0.006470376012941
1559.589113448000035	0.004142232008284
1565.707614615000011	0.003586719007173
1571.830889915999933	0.000128405000257
1577.958933315999957	0.000185013000370
1584.091738786999940	0.000139033000278
1590.229300309000109	0.003486924006974
1596.371611866999956	0.002404800004810
1602.518667454000024	0.002747973005496
1608.670461069000112	0.000179026000358
1614.826986718999933	0.000226963000454
1620.988238415000069	0.000218064000436
1627.154210178000085	0.000188186000376
1633.324896033999948	0.005579407011159
1639.500290016000008	0.005087249010174
1645.680386165000073	0.000087850000176
1651.865178525999909	0.004714571009429
1658.054661153000097	0.000145830000292
1664.248828107000008	0.000235551000471
1670.447673454000096	0.004014956008030
1676.651191269000037	0.003114510006229
1682.859375630999921	0.005694167011388
1689.072220629999947	0.004073388008147
1695.289720358000068	0.000161341000323
1701.511868917999891	0.007834028015668
1707.738660415999902	0.005137097010274
1713.970088968000027	0.002265495004531
1720.206148694999911	0.003149058006298
1726.446833726000023	0.014022374028045
1732.692138196000087	0.003600181007200
1738.942056246999982	0.012351885024704
1745.196582026999977	0.013390000026780
1751.455709694000006	0.009156841018314
1757.719433407999986	0.000103471000207
1763.987747339999942	0.003390776006782
1770.260645667000063	0.002962578005925
1776.538122570000041	0.004292140008584
1782.820172239999920	0.002162500004325
1789.106788873999903	0.004483709008967
1795.397966675999896	0.007874430015749
1801.693699856999956	0.000207977000416
1807.993982633000087	0.006745130013490
1814.298809228999971	0.002294852004590
1820.608173875999910	0.000000004000000
1820.608173875999910	0.003213000006426
1826.922070812999891	0.000102502000205
1833.240494283000089	0.000058028000116
1839.563438540000107	0.006612782013226
1845.890897841999958	0.006446387012893
1852.222866453000051	0.006591137013182
1858.559338647999994	0.000182718000365
1864.900308705000043	0.000015278000031
1864.900308705000043	0.000102617000205
1871.245770909999919	0.000125757000252
1877.595719555999949	0.003355698006711
1883.950148943999920	0.003796729007593
1890.309053381000012	0.002106369004213
1890.309053381000012	0.007029561014059
1896.672427178999897	0.004504700009009
1903.040264661000037	0.005231352010463
1909.412560152999959	0.008531434017063
1915.789307989999998	0.014222867028446
1922.170502513999963	0.000084858000170
1928.556138072000067	0.010553264021107
1934.946209020999959	0.007304620014609
1941.340709720999939	0.002917352005835
1947.739634542999966	0.002743930005488
1954.142977860999963	0.002768951005538
1960.550734058999979	0.000148255000297
1966.962897526999996	0.008023335016047
1973.379462661999924	0.000136897000274
1979.800423866000074	0.002934184005868
1986.225775549999980	0.007918075015836
1992.655512132000013	0.000150122000300
1999.089628036000022	0.008134805016270
2005.528117694000002	0.001924048003848
2005.528117694000002	0.008332725016665
2011.970975541999906	0.006601474013203
2018.418196028000011	0.006270102012540
2024.869773600999906	0.013147951026296
2031.325702721999960	0.006811828013624
2037.785977856000045	0.000101783000204
2044.250593475999949	0.011955998023912
2050.719544060999851	0.002778977005558
2057.192824099000063	0.000111369000223
2063.670428081999944	0.004723551009447
2070.152350510999895	0.007506615015013
2076.638585892999799	0.008625791017252
2083.129128741999921	0.000207730000415
2089.623973580999973	0.000103917000208
2096.123114936000093	0.002938485005877
2102.626547342999856	0.002819814005640
2109.134265343000152	0.009368849018738
2109.134265343000152	0.000000002000000
2115.646263485999953	0.000167559000335
2122.162536326999998	0.006605889013212
2128.683078429000034	0.005336299010673
2135.207884362000186	0.003357400006715
2141.736948701000074	0.000156168000312
2148.270266031000119	0.005014722010029
2154.807830941999782	0.000083461000167
2161.349638029999824	0.005002025010004
2167.895681900999989	0.000182696000365
2174.445957165999971	0.005221336010443
2181.000458440999864	0.000141333000283
2187.559180353000102	0.002908121005816
2187.559180353000102	0.000015278000031
2194.122117532000175	0.003869440007739
2200.689264618999914	0.001976021003952
2207.260616258000027	0.000138528000277
2213.836167102000218	0.002504324005009
2220.415911810000125	0.000075912000152
2226.999845049000214	0.003662396007325
2233.587961491999977	0.006627445013255
2240.180255819000195	0.003413970006828
2246.776722718000201	0.007634931015270
2253.377356882000186	0.008963058017926
2259.982153012999788	0.000072851000146
